boro,block,lot,bin,address_string
1,00145,0018,1001588,105 - 107 (READE STREET)
1,00145,1001,1001591,105 - 107 CHAMBERS STREET::150 - 170 CHURCH STREET::89 - 91 READE STREET
1,00145,1101,1066410,113 CHAMBERS STREET::95 READE STREET
1,00145,1201,1077809,109 (READE STREET)
1,00145,1301,1001589,97 - 101 (READE STREET)
1,00145,1401,1088443,123 (CHAMBERS STREET)
1,00145,1501,1001581,"119,119 1/2 (CHAMBERS STREET)"
1,00145,1601,1001590,93 (READE STREET)
1,00146,0001,1001594,92 (READE STREET)
1,00146,0002,1001595,94 (READE STREET)
1,00146,0010,1001597,110 (READE STREET)
1,00146,0011,1001598,112 READE STREET::109 - 113 WEST BROADWAY
1,00146,0015,1001600,146 (DUANE STREET)
1,00146,0017,1001601,144 (DUANE STREET)
1,00146,0018,1001602,142 (DUANE STREET)
1,00146,0021,1075669,134 (DUANE STREET)
1,00146,0021,1084851,136 - 140 (DUANE STREET)
1,00146,0023,1086485,182 - 190 CHURCH STREET::130 DUANE STREET
1,00146,0027,1001604,"176,178,178A CHURCH STREET::88 - 90 READE STREET"
1,00146,1001,1083078,96 - 102 (READE STREET)
1,00146,1101,1001599,150 - 152 DUANE STREET::115 - 123 WEST BROADWAY
1,00146,1201,1001596,104 - 108 (READE STREET)
1,00146,1301,1075670,132 (DUANE STREET)
1,00146,1401,1077207,148 (DUANE STREET)
1,00147,0002,1001606,131 - 135 (DUANE STREET)
1,00147,0009,1001609,145 (DUANE STREET)
1,00147,0010,1001610,147 (DUANE STREET)
1,00147,0011,1001611,"149 DUANE STREET::131,133 WEST BROADWAY"
1,00147,0012,1001612,135 (WEST BROADWAY)
1,00147,0013,1001613,137 - 139 (WEST BROADWAY)
1,00147,0014,1001614,141 (WEST BROADWAY)
1,00147,0018,1001615,70 (THOMAS STREET)
1,00147,1001,1001620,72 THOMAS STREET::143 - 147 WEST BROADWAY
1,00147,1101,1001616,68 (THOMAS STREET)
1,00147,1201,1001608,143 (DUANE STREET)
1,00147,1251,1001605,129 DUANE STREET::54 THOMAS STREET
1,00147,1301,1086097,60 (THOMAS STREET)
1,00147,1401,1001618,56 (THOMAS STREET)
1,00147,1501,1066414,58 (THOMAS STREET)
1,00147,1601,1001619,194 - 206 CHURCH STREET::127 DUANE STREET::50 - 52 THOMAS STREET
1,00147,1701,1001607,137 - 141 DUANE STREET::62 - 66 THOMAS STREET
1,00148,0010,1001621,63 - 73 THOMAS STREET::151 - 157 WEST BROADWAY
1,00148,0015,1001622,"212 - 228 CHURCH STREET::47 - 61 THOMAS STREET::40,44 WORTH STREET"
1,00149,0001,1001623,75 (CHAMBERS STREET)
1,00149,0002,1001624,77 (CHAMBERS STREET)
1,00149,0003,1001625,"79 - 81 CHAMBERS STREET::59,61,63 READE STREET"
1,00149,0005,1001626,83 CHAMBERS STREET::65 READE STREET
1,00149,0006,1001627,85 CHAMBERS STREET::67 READE STREET
1,00149,0012,1001630,97 CHAMBERS STREET::79 - 81 READE STREET
1,00149,0014,1001631,99 CHAMBERS STREET::159 - 173 CHURCH STREET::83 READE STREET
1,00149,0029,1001632,287 BROADWAY::51 - 55 READE STREET
1,00149,0033,1001635,273 - 277 BROADWAY::71 - 73 CHAMBERS STREET
1,00149,1001,1001629,"95,95A,95B,95C CHAMBERS STREET::73 - 77,77A READE STREET"
1,00149,1101,1087951,281 - 285 BROADWAY::57 READE STREET
1,00149,1201,1089713,69 - 71 (READE STREET)
1,00150,0004,1001637,62 (READE STREET)
1,00150,0005,1001638,64 (READE STREET)
1,00150,0006,1001639,66 - 68 (READE STREET)
1,00150,0010,1077435,74 - 76 (READE STREET)
1,00150,0012,1001641,175 - 177 CHURCH STREET::78 - 82 READE STREET
1,00150,0015,1001642,179 - 193 CHURCH STREET::122 - 124 DUANE STREET
1,00150,0017,1001643,118 - 120 (DUANE STREET)
1,00150,0019,1001644,116 (DUANE STREET)
1,00150,0025,1001647,100 - 102 (DUANE STREET)
1,00150,0025,1085937,104 (DUANE STREET)
1,00150,0031,1001648,297 - 303 BROADWAY::92 - 98 DUANE STREET
1,00150,0038,1001649,291 - 293 BROADWAY::52 - 56 READE STREET
1,00150,1001,1001640,112 - 114 DUANE STREET::70 - 72 READE STREET
1,00150,1101,1001636,58 - 60 (READE STREET)
1,00150,1201,1001646,106 (DUANE STREET)
1,00150,1301,1001645,108 - 110 (DUANE STREET)
1,00151,0001,1001650,101 - 115 DUANE STREET::10 - 16 THOMAS STREET::1 TRIMBLE PLACE
1,00151,0010,1001652,195 - 207 CHURCH STREET::117 - 125 DUANE STREET::32 - 40 THOMAS STREET::TRIMBLE PLACE
1,00151,0020,1001653,22 - 28 THOMAS STREET::TRIMBLE PLACE
1,00151,0022,1001654,18 - 20 (THOMAS STREET)
1,00151,0028,1001656,317 BROADWAY::2 - 6 THOMAS STREET
1,00151,0029,1001657,313 - 315 (BROADWAY)
1,00151,0031,1001658,311 (BROADWAY)
1,00151,0032,1001659,305 - 309 BROADWAY::91 - 99 DUANE STREET
1,00151,1001,1001655,8 THOMAS STREET::DAVID S BROWN STORE
1,00152,0013,1085517,211 - 227 CHURCH STREET::7 - 41 THOMAS STREET::54 - 86 WORTH STREET
1,00152,0025,1079211,325 - 333 BROADWAY::90 WORTH STREET
1,00152,0031,1001661,319 BROADWAY::1 - 5 THOMAS STREET
1,00152,1001,1001662,321 - 323 (BROADWAY)
1,00153,0001,1079215,274 - 286 BROADWAY::53 - 63 CHAMBERS STREET::31 - 41 READE STREET
1,00153,0024,1001670,19 - 21 CENTRE STREET::23 - 35 CHAMBERS STREET::1 - 13 READE STREET::ELK STREET
1,00153,1101,1079216,49 - 51 CHAMBERS STREET::29 READE STREET
1,00154,0001,1083094,290 - 304 BROADWAY::60 - 88 DUANE STREET::36 - 40 READE STREET
1,00154,0023,1078613,2 - 8 ELK STREET::14 - 32 READE STREET
1,00155,0001,1001672,42 - 50 DUANE STREET::1 - 5 ELK STREET::2 - 8 LAFAYETTE STREET::2 - 10 READE STREET
1,00155,0003,1001673,52 - 58 DUANE STREET::7 - 15 ELK STREET
1,00156,0001,1079223,"49 - 63 DUANE STREET::1,2 FEDERAL PLAZA::10 - 34 LAFAYETTE STREET::100 - 116 WORTH STREET"
1,00156,0050,1001674,306 - 334 BROADWAY::77 - 87 DUANE STREET::26 FEDERAL PLAZA::94 - 98 WORTH STREET
1,00158,0001,1001675,10 CARDINAL HAYES PLACE::27 - 29 DUANE STREET
1,00158,0009,1001676,20 (CARDINAL HAYES PLACE)
1,00158,0061,1001677,"24 - 40 CARDINAL HAYES PLACE::40 - 50 CENTRE STREET::31 - 37 DUANE STREET::40 FOLEY SQUARE::487 - 505,509 PEARL STREET::PARK STREET"
1,00158,0061,1795031,(METRO CORRECTIONAL CTR SKYWAY)
1,00158,0061,1795032,(US ATTORNEY BUILDING SKYWAY)
1,00159,0040,1001678,128 - 154 PARK ROW::465 - 475 PEARL STREET::CARDINAL HAYES PLACE
1,00159,0051,1001679,122 - 126 PARK ROW::CARDINAL HAYES PLACE
1,00159,0060,1001680,1 - 39 CARDINAL HAYES PLACE::21 - 25 DUANE STREET::100 - 120 PARK ROW::1 ST ANDREWS PLAZA
1,00160,0001,1087763,"464,500 PEARL STREET::154 - 168,200 WORTH STREET::DANIEL P MOYNIHAN COURTHOUSE"
1,00160,0021,1001681,(WORTH STREET)
1,00160,0021,1085748,58 - 68 CENTRE STREET::PEARL STREET::WORTH STREET
1,00161,0001,1077438,180 - 196 (PARK ROW)
1,00161,0001,1077439,170 (PARK ROW)
1,00161,0001,1088321,(PARK ROW)
1,00161,0003,1082841,CARDINAL HAYES PLACE::PARK ROW::WORTH STREET
1,00162,0001,1001682,"1,2,3,4 CHATHAM SQUARE::2 - 4 MOTT STREET"
1,00162,0006,1001683,10 (MOTT STREET)
1,00162,0007,1001684,12 (MOTT STREET)
1,00162,0008,1001685,14 (MOTT STREET)
1,00162,0009,1001686,16 (MOTT STREET)
1,00162,0010,1001687,18 (MOTT STREET)
1,00162,0011,1001688,20 (MOTT STREET)
1,00162,0012,1001689,22 (MOTT STREET)
1,00162,0013,1001690,24 (MOTT STREET)
1,00162,0014,1001691,26 (MOTT STREET)
1,00162,0015,1001692,28 (MOTT STREET)
1,00162,0016,1001693,30 (MOTT STREET)
1,00162,0017,1001694,32 (MOTT STREET)
1,00162,0018,1001695,36 - 38 MOTT STREET::33 - 35 PELL STREET
1,00162,0018,1083326,34 (MOTT STREET)
1,00162,0021,1001696,29 - 31 (PELL STREET)
1,00162,0022,1001697,25 - 27 (PELL STREET)
1,00162,0023,1001698,23 (PELL STREET)
1,00162,0024,1001699,21 (PELL STREET)
1,00162,0025,1077441,19 (DOYERS STREET)
1,00162,0025,1077442,19 (PELL STREET)
1,00162,0026,1001700,15 - 17 (DOYERS STREET)
1,00162,0028,1001701,11 - 13 (DOYERS STREET)
1,00162,0030,1001702,9 (DOYERS STREET)
1,00162,0033,1001703,3 (DOYERS STREET)
1,00162,0034,1001704,13 CHATHAM SQUARE::1A DOYERS STREET
1,00162,0035,1001705,"11,12 (CHATHAM SQUARE)"
1,00162,0037,1001706,10 (CHATHAM SQUARE)
1,00162,0038,1001707,9 (CHATHAM SQUARE)
1,00162,0038,1088322,5 - 7 (DOYERS STREET)
1,00162,0041,1001708,6 (CHATHAM SQUARE)
1,00162,0042,1001709,5 CHATHAM SQUARE::8 MOTT STREET
1,00162,0044,1001710,6 - 8 (DOYERS STREET)
1,00162,0047,1001711,10 - 14 (DOYERS STREET)
1,00162,0048,1001712,"16,16A,16C (DOYERS STREET)"
1,00162,0049,1001713,18 - 20 DOYERS STREET::17 PELL STREET
1,00162,0050,1001714,13 - 15 (PELL STREET)
1,00162,0051,1079226,11 REAR (PELL STREET)
1,00162,0051,1082460,11 (PELL STREET)
1,00162,0052,1001715,9 (PELL STREET)
1,00162,0053,1001716,18 BOWERY::1 - 7 PELL STREET
1,00162,0054,1001717,16 (BOWERY)
1,00162,0055,1001718,14 (BOWERY)
1,00162,0056,1001719,12 (BOWERY)
1,00162,0057,1001720,10 (BOWERY)
1,00162,0058,1001721,8 (BOWERY)
1,00162,0058,1001722,6 (BOWERY)
1,00162,0060,1001723,4 (BOWERY)
1,00162,0061,1001724,2 BOWERY::2 DOYERS STREET
1,00162,0133,1001725,1 (DOYERS STREET)
1,00162,1001,1001726,"7,8 (CHATHAM SQUARE)"
1,00163,0001,1001776,10 (PELL STREET)
1,00163,0002,1001777,12 - 14 (PELL STREET)
1,00163,0004,1001778,16 (PELL STREET)
1,00163,0005,1001779,18 (PELL STREET)
1,00163,0006,1001780,20 - 22 (PELL STREET)
1,00163,0008,1001781,24 (PELL STREET)
1,00163,0009,1001782,26 - 28 (PELL STREET)
1,00163,0011,1001783,30 - 32 (PELL STREET)
1,00163,0013,1001784,34 (PELL STREET)
1,00163,0014,1001785,"40,40A MOTT STREET::36 PELL STREET"
1,00163,0015,1001786,42 - 44 (MOTT STREET)
1,00163,0016,1001787,46 (MOTT STREET)
1,00163,0017,1001788,48 (MOTT STREET)
1,00163,0018,1001789,"69 - 73 BAYARD STREET::50,50A MOTT STREET"
1,00163,0021,1001790,67 (BAYARD STREET)
1,00163,0022,1001791,65 (BAYARD STREET)
1,00163,0023,1001792,"63,63A (BAYARD STREET)"
1,00163,0024,1001793,"61,61A,61B (BAYARD STREET)"
1,00163,0025,1077443,"59,59 FRONT (BAYARD STREET)"
1,00163,0025,1077444,59 REAR (BAYARD STREET)
1,00163,0026,1001794,57 (BAYARD STREET)
1,00163,0027,1001795,"55,55A,55B (BAYARD STREET)"
1,00163,0028,1001796,53 (BAYARD STREET)
1,00163,0029,1001797,51 (BAYARD STREET)
1,00163,0030,1001798,49 (BAYARD STREET)
1,00163,0031,1001799,47 (BAYARD STREET)
1,00163,0032,1001800,45 (BAYARD STREET)
1,00163,0033,1001801,41 - 43 BAYARD STREET::28 BOWERY
1,00163,0035,1001802,26 (BOWERY)
1,00163,0036,1001803,24 (BOWERY)
1,00163,0038,1001804,20 - 22 BOWERY::2 - 8 PELL STREET
1,00164,0001,1001805,100 - 106 MOSCO STREET::30 MULBERRY STREET
1,00164,0002,1001806,32 (MULBERRY STREET)
1,00164,0003,1001807,34 (MULBERRY STREET)
1,00164,0003,1084852,36 - 38 (MULBERRY STREET)
1,00164,0006,1001808,40 (MULBERRY STREET)
1,00164,0007,1001809,42 (MULBERRY STREET)
1,00164,0007,1084853,44 (MULBERRY STREET)
1,00164,0009,1079227,46 (MULBERRY STREET)
1,00164,0009,1086195,"48,50,50B (MULBERRY STREET)"
1,00164,0009,1088323,52 (MULBERRY STREET)
1,00164,0013,1001810,54 - 56 (MULBERRY STREET)
1,00164,0015,1079234,58 (MULBERRY STREET)
1,00164,0015,1079235,58 REAR (MULBERRY STREET)
1,00164,0016,1079236,60 (MULBERRY STREET)
1,00164,0016,1079237,60 REAR (MULBERRY STREET)
1,00164,0017,1088223,62 - 64 (MULBERRY STREET)
1,00164,0019,1077446,"85,85A,85B (BAYARD STREET)"
1,00164,0019,1077447,"87,87A,87B (BAYARD STREET)"
1,00164,0019,1077448,89 (BAYARD STREET)
1,00164,0019,1077449,91 BAYARD STREET::66 MULBERRY STREET
1,00164,0021,1001811,83 (BAYARD STREET)
1,00164,0022,1001812,"81,81A,81B (BAYARD STREET)"
1,00164,0024,1001813,"77 - 79 BAYARD STREET::53,53 1/2 MOTT STREET"
1,00164,0025,1001814,51 (MOTT STREET)
1,00164,0026,1001815,47 - 49 (MOTT STREET)
1,00164,0028,1079238,45 (MOTT STREET)
1,00164,0028,1079239,45 REAR (MOTT STREET)
1,00164,0029,1001816,43 (MOTT STREET)
1,00164,0030,1001817,41 (MOTT STREET)
1,00164,0031,1079240,39 (MOTT STREET)
1,00164,0031,1079241,39 REAR (MOTT STREET)
1,00164,0032,1001818,33 - 37 (MOTT STREET)
1,00164,0037,1079244,27 - 31 (MOTT STREET)
1,00164,0037,1079245,108 MOSCO STREET::23 - 25 MOTT STREET
1,00164,0043,1001819,103 (MOSCO STREET)
1,00164,0044,1001820,105 (MOSCO STREET)
1,00164,0045,1001821,"105 1/2,107 MOSCO STREET::21 MOTT STREET"
1,00164,0046,1001822,"19,19B (MOTT STREET)"
1,00164,0047,1079262,"17,17A (MOTT STREET)"
1,00164,0047,1079263,17 REAR (MOTT STREET)
1,00164,0048,1079264,"15,15 FRONT (MOTT STREET)"
1,00164,0048,1079265,15 REAR (MOTT STREET)
1,00164,0049,1077153,13 (MOTT STREET)
1,00164,0049,1077154,13 REAR (MOTT STREET)
1,00164,0050,1001823,11 (MOTT STREET)
1,00164,0051,1001824,7 - 9 (MOTT STREET)
1,00164,0053,1001825,5 MOTT STREET::199 WORTH STREET
1,00164,0054,1081979,3 MOTT STREET::201 WORTH STREET
1,00164,0054,1081983,1 MOTT STREET::205 WORTH STREET
1,00164,0058,1001826,"197,197A (WORTH STREET)"
1,00164,0061,1001827,191 - 195 (WORTH STREET)
1,00164,0062,1077118,20 (MULBERRY STREET)
1,00164,0062,1081975,22 REAR (MULBERRY STREET)
1,00164,0062,1081976,24 REAR (MULBERRY STREET)
1,00164,0062,1083280,22 (MULBERRY STREET)
1,00164,0062,1083714,24 (MULBERRY STREET)
1,00164,0065,1077208,26 (MULBERRY STREET)
1,00164,0066,1001829,101 MOSCO STREET::28 MULBERRY STREET
1,00165,0001,1079268,95 BAYARD STREET::59 - 61 MULBERRY STREET::COLUMBUS PK COMFORT STATION    2
1,00165,0001,1079269,21 - 57 MULBERRY STREET::BAXTER STREET::COLUMBUS PK COMFORT STATION    1
1,00166,0027,1001830,"38 - 46 BAXTER STREET::76 - 90 CENTRE STREET::1,10 HOGAN PLACE::140 - 168 LEONARD STREET::141 - 155 WORTH STREET"
1,00167,0001,1079000,60 BAXTER STREET::92 - 100 CENTRE STREET::155 - 157 LEONARD STREET::HOGAN PLACE
1,00167,0001,1088394,62 BAXTER STREET::102 - 130 CENTRE STREET::115 - 133 WHITE STREET
1,00167,0001,1795015,(MN DETENTION COMPLEX SOUTH SKYWY)
1,00168,0032,1001831,"75 - 91 CENTRE STREET::41 - 47,49 - 51 LAFAYETTE STREET::124 - 136 LEONARD STREET::119 - 133 WORTH STREET"
1,00169,0001,1001832,93 - 109 CENTRE STREET::123 - 137 HOGAN PLACE::53 - 67 LAFAYETTE STREET
1,00169,0010,1001833,111 - 131 CENTRE STREET::71 - 83 LAFAYETTE STREET::101 - 113 WHITE STREET
1,00170,0001,1085786,336 - 344 BROADWAY::19 - 25 CATHERINE LANE::95 - 97 WORTH STREET
1,00170,0020,1086161,1 - 13 CATHERINE LANE::40 - 44 LAFAYETTE STREET::99 - 117 WORTH STREET
1,00170,1001,1001835,346 - 348 BROADWAY::46 - 50 LAFAYETTE STREET::108 - 118 LEONARD STREET::CATHERINE LANE
1,00171,0005,1001840,358 BROADWAY::51 - 59 FRANKLIN STREET::BENSON PLACE
1,00171,0007,1001841,360 - 362 BROADWAY::61 - 65 FRANKLIN STREET
1,00171,0031,1001842,2 - 4 BENSON PLACE::41 - 49 FRANKLIN STREET::52 - 64 LAFAYETTE STREET::109 - 121 LEONARD STREET
1,00171,1001,1001843,10 BENSON PLACE::356 BROADWAY
1,00171,1101,1001839,354 BROADWAY::BENSON PLACE
1,00171,1201,1001838,350 - 352 BROADWAY::101 - 105 LEONARD STREET::BENSON PLACE
1,00172,0001,1001862,364 - 366 BROADWAY::2 CORTLANDT ALLEY::58 FRANKLIN STREET
1,00172,0003,1001863,368 BROADWAY::4 CORTLANDT ALLEY
1,00172,0004,1001864,370 BROADWAY::CORTLANDT ALLEY
1,00172,0013,1001869,83 - 85 (WHITE STREET)
1,00172,0020,1001870,42 - 46 FRANKLIN STREET::76 - 86 LAFAYETTE STREET::87 - 97 WHITE STREET
1,00172,0023,1001871,40 FRANKLIN STREET::70 - 74 LAFAYETTE STREET
1,00172,0030,1001872,54 - 56 FRANKLIN STREET::CORTLANDT STREET
1,00172,1001,1001866,374 - 378 BROADWAY::8 CORTLANDT ALLEY::67 - 75 WHITE STREET
1,00172,1201,1087055,79 - 81 (WHITE STREET)
1,00172,1301,1001867,7 CORTLANDT ALLEY::77 WHITE STREET
1,00172,1401,1088222,50 (FRANKLIN STREET)
1,00172,1601,1001865,372 BROADWAY::6 CORTLANDT ALLEY
1,00173,0002,1001873,83 - 85 (WORTH STREET)
1,00173,0017,1001878,74 - 76 (LEONARD STREET)
1,00173,0027,1087082,341 - 347 BROADWAY::84 - 96 LEONARD STREET
1,00173,0031,1001882,339 (BROADWAY)
1,00173,1001,1001877,235 - 243 CHURCH STREET::66 - 72 LEONARD STREET
1,00173,1101,1001883,"335 BROADWAY::87 - 93,93A,93B WORTH STREET"
1,00173,1201,1079275,229 - 233 CHURCH STREET::65 - 77 WORTH STREET
1,00173,1301,1001874,78 - 82 LEONARD STREET::79 - 81 WORTH STREET
1,00174,0004,1084419,83 (LEONARD STREET)
1,00174,0005,1001886,79 - 81 (LEONARD STREET)
1,00174,0007,1001888,75 (LEONARD STREET)
1,00174,0009,1001889,73 (LEONARD STREET)
1,00174,0010,1001890,71 (LEONARD STREET)
1,00174,0011,1001891,251 CHURCH STREET::69 LEONARD STREET
1,00174,0014,1001893,253 - 255 (CHURCH STREET)
1,00174,0016,1001894,257 CHURCH STREET::97 FRANKLIN STREET
1,00174,0019,1001896,91 (FRANKLIN STREET)
1,00174,0020,1001897,89 (FRANKLIN STREET)
1,00174,0021,1001898,87 (FRANKLIN STREET)
1,00174,0022,1001899,85 (FRANKLIN STREET)
1,00174,0023,1001900,81 - 83 (FRANKLIN STREET)
1,00174,0025,1001901,79 (FRANKLIN STREET)
1,00174,0026,1001902,77 (FRANKLIN STREET)
1,00174,0027,1001903,75 (FRANKLIN STREET)
1,00174,0028,1001904,71 - 73 (FRANKLIN STREET)
1,00174,0033,1001906,359 (BROADWAY)
1,00174,0037,1001910,349 BROADWAY::93 - 99 LEONARD STREET
1,00174,1001,1001911,247 - 249 CHURCH STREET::65 - 67 LEONARD STREET
1,00174,1101,1001885,85 LEONARD STREET::KITCHEN MONTROSE & WILCOX STORE
1,00174,1201,1001895,93 - 95 (FRANKLIN STREET)
1,00174,1301,1001884,87 - 89 (LEONARD STREET)
1,00174,1401,1001905,361 BROADWAY::67 - 69 FRANKLIN STREET
1,00174,1501,1090477,"351,353,355 - 357 BROADWAY::91 LEONARD STREET"
1,00175,0001,1001916,2 - 4 FRANKLIN PLACE::70 - 72 FRANKLIN STREET
1,00175,0002,1001918,74 (FRANKLIN STREET)
1,00175,0003,1001919,76 (FRANKLIN STREET)
1,00175,0004,1001920,78 (FRANKLIN STREET)
1,00175,0005,1001921,80 (FRANKLIN STREET)
1,00175,0006,1001922,82 (FRANKLIN STREET)
1,00175,0007,1001923,84 (FRANKLIN STREET)
1,00175,0013,1001925,273 (CHURCH STREET)
1,00175,0014,1001926,275 (CHURCH STREET)
1,00175,0015,1001927,277 (CHURCH STREET)
1,00175,0016,1001928,279 (CHURCH STREET)
1,00175,0017,1001929,281 CHURCH STREET::35 - 37 WHITE STREET
1,00175,0019,1001931,41 (WHITE STREET)
1,00175,0020,1001932,43 - 45 (WHITE STREET)
1,00175,0022,1001933,47 - 49 (WHITE STREET)
1,00175,0024,1001934,51 - 53 (WHITE STREET)
1,00175,0029,1001936,373 - 375 BROADWAY::9 FRANKLIN PLACE
1,00175,0033,1001939,365 - 367 BROADWAY::1 FRANKLIN PLACE::62 - 68 FRANKLIN STREET
1,00175,1001,1001940,377 - 379 BROADWAY::59 - 63 WHITE STREET::FRANKLIN STREET
1,00175,1101,1001930,39 (WHITE STREET)
1,00175,1201,1001935,55 - 57 WHITE STREET::FRANKLIN PLACE
1,00175,1301,1001924,271 CHURCH STREET::90 - 94 FRANKLIN STREET
1,00175,1401,1084762,86 - 88 (FRANKLIN STREET)
1,00175,1501,1001937,"369,371 BROADWAY::3 - 5 FRANKLIN PLACE"
1,00176,0001,1001957,230 - 234 CHURCH STREET::57 - 61 WORTH STREET
1,00176,0004,1001958,53 - 55 (WORTH STREET)
1,00176,0004,1001959,47 - 49 (WORTH STREET)
1,00176,0010,1001960,41 (WORTH STREET)
1,00176,0010,1001961,39 (WORTH STREET)
1,00176,0012,1001962,35 - 37 (WORTH STREET)
1,00176,0013,1001963,171 - 173 WEST BROADWAY::33 WORTH STREET
1,00176,0014,1001964,175 (WEST BROADWAY)
1,00176,0016,1001965,177 (WEST BROADWAY)
1,00176,0017,1001966,179 (WEST BROADWAY)
1,00176,0018,1001967,40 - 52 LEONARD STREET::181 - 185 WEST BROADWAY::43 - 45 WORTH STREET
1,00176,1001,1088646,240 - 242 CHURCH STREET::56 - 62 LEONARD STREET
1,00177,0002,1001971,250 CHURCH STREET::99 - 101 FRANKLIN STREET::59 - 63 LEONARD STREET
1,00177,0005,1001972,57 (LEONARD STREET)
1,00177,0013,1001975,115 - 125 FRANKLIN STREET::37 - 49 HOGAN PLACE::47 - 49 LEONARD STREET::191 - 205 WEST BROADWAY
1,00177,0024,1001976,107 - 113 (FRANKLIN STREET)
1,00177,0027,1001977,105 (FRANKLIN STREET)
1,00177,0028,1001978,103 (FRANKLIN STREET)
1,00177,1001,1001974,51 - 53 (LEONARD STREET)
1,00177,1101,1001973,55 (LEONARD STREET)
1,00178,0004,1001979,102 (FRANKLIN STREET)
1,00178,0005,1001980,104 (FRANKLIN STREET)
1,00178,0006,1001981,106 (FRANKLIN STREET)
1,00178,0007,1001982,108 - 110 (FRANKLIN STREET)
1,00178,0010,1001984,114 (FRANKLIN STREET)
1,00178,0011,1001985,116 - 118 (FRANKLIN STREET)
1,00178,0016,1079284,217 - 219 (WEST BROADWAY)
1,00178,0019,1001986,225 - 227 (WEST BROADWAY)
1,00178,0021,1001987,229 WEST BROADWAY::1 WHITE STREET
1,00178,0022,1001988,221 - 223 WEST BROADWAY::3 - 7 WHITE STREET
1,00178,0024,1001989,9 - 11 (WHITE STREET)
1,00178,0025,1001990,13 - 19 (WHITE STREET)
1,00178,1001,1001983,112 (FRANKLIN STREET)
1,00178,1101,1079278,120 - 124 FRANKLIN STREET::211 - 215 WEST BROADWAY
1,00179,0001,1001991,170 - 172 WEST BROADWAY::15 - 25 WORTH STREET
1,00179,0006,1083361,9 (WORTH STREET)
1,00179,0006,1083362,11 (WORTH STREET)
1,00179,0006,1083363,13 (WORTH STREET)
1,00179,0006,1083364,7 (WORTH STREET)
1,00179,0011,1001993,1 - 3 (WORTH STREET)
1,00179,0017,1001994,84 - 94 HUDSON STREET::2 - 8 LEONARD STREET
1,00179,0021,1001995,10 - 12 (LEONARD STREET)
1,00179,0032,1002002,34 LEONARD STREET::176 - 186 WEST BROADWAY
1,00179,0042,1079304,"33 LEONARD STREET::190,192 - 194 WEST BROADWAY::FINN SQUARE"
1,00179,0043,1002003,31 LEONARD STREET::FINN SQUARE
1,00179,0044,1002004,29 (LEONARD STREET)
1,00179,0047,1002007,23 (LEONARD STREET)
1,00179,0050,1002009,17 (LEONARD STREET)
1,00179,0056,1002012,161 - 165 FRANKLIN STREET::96 - 100 HUDSON STREET::1 - 5 LEONARD STREET
1,00179,0060,1002014,153 (FRANKLIN STREET)
1,00179,0061,1002015,149 - 151 (FRANKLIN STREET)
1,00179,0063,1002016,143 - 147 (FRANKLIN STREET)
1,00179,0066,1002017,139 - 141 (FRANKLIN STREET)
1,00179,0068,1002018,200 - 210 FINN SQUARE::131 - 137 FRANKLIN STREET::200 - 204 WEST BROADWAY
1,00179,0073,1002019,"196,198 (WEST BROADWAY)"
1,00179,1001,1002006,25 (LEONARD STREET)
1,00179,1051,1002008,19 - 21 (LEONARD STREET)
1,00179,1101,1002013,155 - 159 FRANKLIN STREET::7 - 9 LEONARD STREET
1,00179,1201,1001992,5 (WORTH STREET)
1,00179,1301,1001998,"14 - 16,18,20,22 (LEONARD STREET)"
1,00179,1401,1002005,27 (LEONARD STREET)
1,00179,1501,1089431,11 - 15 (LEONARD STREET)
1,00179,1601,1085460,24 - 30 (LEONARD STREET)
1,00180,0004,1002020,73 HUDSON STREET::STAPLE STREET
